Order_No,Time from Pickup to Arrival
Order_No_17639,3374.0853950917867
Order_No_19912,3021.036430789394
Order_No_1499,2687.00091994186
Order_No_15290,3348.7365361143957
Order_No_10788,3374.0853950917867
Order_No_24495,2680.526215014156
Order_No_11341,3311.824016388101
Order_No_14505,2815.5146728685613
Order_No_20994,3397.2523495020823
Order_No_6040,3354.265491206368
Order_No_23162,3354.265491206368
Order_No_4422,2651.3408880965617
Order_No_19007,2724.0114472862424
Order_No_27204,2701.1426990046384
Order_No_1174,2598.841708875255
Order_No_1508,2711.1310754389215
Order_No_27690,2651.3408880965617
Order_No_1325,2598.841708875255
Order_No_15929,3348.7365361143957
Order_No_19938,3294.5535216843805
Order_No_25835,2598.841708875255
Order_No_1527,2724.0114472862424
Order_No_22608,2739.948795473868
Order_No_22596,2712.963402459026
Order_No_860,3277.82410325564
Order_No_1501,3372.060904861646
Order_No_23518,3345.385486172552
Order_No_9155,2947.8508450934323
Order_No_3219,2839.767603875507
Order_No_9480,3169.410205922228
Order_No_11938,2812.0575546057726
Order_No_2526,2718.5350385380307
Order_No_27503,2829.770272772087
Order_No_13777,3348.7365361143957
Order_No_8296,2815.5146728685613
Order_No_20272,2687.00091994186
Order_No_20320,2724.0114472862424
Order_No_19433,2289.494382482146
Order_No_15020,2711.1310754389215
Order_No_16930,3336.748472613622
Order_No_1013,3334.5078792783634
Order_No_3427,2839.767603875507
Order_No_20206,3354.265491206368
Order_No_23126,2712.963402459026
Order_No_2794,2825.0487522705334
Order_No_22685,2812.2319700042935
Order_No_61,2803.7474456739856
Order_No_8803,2815.5146728685613
Order_No_4048,3122.8313863372364
Order_No_11487,2778.8336721976184
Order_No_20515,3123.5513805602213
Order_No_13522,2829.770272772087
Order_No_5331,3169.410205922228
Order_No_6377,2724.0114472862424
Order_No_10075,3352.033986205048
Order_No_18248,2724.0114472862424
Order_No_6299,3336.748472613622
Order_No_18795,3329.5423951161947
Order_No_20260,2734.1658203472316
Order_No_12233,2651.3408880965617
Order_No_7271,3369.576955717078
Order_No_5740,2639.875302604617
Order_No_22794,2838.6321697033354
Order_No_25210,2598.841708875255
Order_No_3866,3224.273404518347
Order_No_19314,2947.8508450934323
Order_No_21698,2651.3408880965617
Order_No_6775,3372.244368952936
Order_No_5132,3356.7651812088297
Order_No_15372,3345.385486172552
Order_No_2342,3277.82410325564
Order_No_1728,2701.1426990046384
Order_No_14866,3240.1166120700045
Order_No_1750,2639.875302604617
Order_No_9732,3381.631117315839
Order_No_14349,3277.82410325564
Order_No_13972,3240.1166120700045
Order_No_26936,3337.3848942527575
Order_No_1405,3245.7409227290655
Order_No_23380,3372.060904861646
Order_No_16021,3348.7365361143957
Order_No_4893,3384.8598575403303
Order_No_24648,2991.6998008966625
Order_No_23408,2815.0950155886776
Order_No_6122,3354.265491206368
Order_No_18974,3334.7437491312803
Order_No_23234,3311.824016388101
Order_No_2381,3122.8313863372364
Order_No_24987,2805.2289484555245
Order_No_15986,3358.5824841812528
Order_No_3787,2805.2289484555245
Order_No_3452,2289.494382482146
Order_No_10073,3287.138520089309
Order_No_2789,2651.3408880965617
Order_No_22259,3311.0477927539246
Order_No_6700,3277.82410325564
Order_No_21608,3296.522040302203
Order_No_27497,3334.961345373902
Order_No_17025,3026.915708845134
Order_No_25405,3243.8025917931186
Order_No_8996,3339.882725822839
Order_No_16350,2651.3408880965617
Order_No_9729,2739.948795473868
Order_No_13531,3134.633674864595
Order_No_2330,2651.3408880965617
Order_No_21064,2802.178422674823
Order_No_12347,3354.265491206368
Order_No_9632,3240.1166120700045
Order_No_20882,2598.841708875255
Order_No_3996,2687.00091994186
Order_No_12599,3372.060904861646
Order_No_7833,2805.2289484555245
Order_No_21793,2651.3408880965617
Order_No_20509,3021.036430789394
Order_No_9556,3372.244368952936
Order_No_9777,3114.822970138853
Order_No_21587,3021.036430789394
Order_No_25397,2712.963402459026
Order_No_6801,3245.7409227290655
Order_No_5188,3354.265491206368
Order_No_15337,2972.3689867288012
Order_No_2726,3122.8313863372364
Order_No_3026,2844.793772173624
Order_No_13507,2651.3408880965617
Order_No_2002,3243.8025917931186
Order_No_15847,2711.1310754389215
Order_No_21572,2651.3408880965617
Order_No_8328,2739.948795473868
Order_No_6082,3279.1210730045154
Order_No_6331,2711.1310754389215
Order_No_9008,2901.2276712994712
Order_No_11432,2711.1310754389215
Order_No_19991,2689.91977200978
Order_No_22833,3245.7409227290655
Order_No_14007,2947.8508450934323
Order_No_22327,3293.0356807506832
Order_No_1344,2947.8508450934323
Order_No_14206,3277.82410325564
Order_No_19214,2815.5146728685613
Order_No_6115,3344.330415723455
Order_No_21789,2803.7474456739856
Order_No_10420,2598.841708875255
Order_No_23548,3397.2523495020823
Order_No_17571,3336.748472613622
Order_No_3984,3294.5535216843805
Order_No_9335,3372.060904861646
Order_No_3553,3123.5513805602213
Order_No_18052,3265.5286804327015
Order_No_16574,2947.8508450934323
Order_No_9824,3334.5078792783634
Order_No_17846,3287.138520089309
Order_No_24401,3485.1392490557073
Order_No_12836,3233.2916646548792
Order_No_15685,3399.591165669167
Order_No_832,2289.494382482146
Order_No_15104,3469.766671376111
Order_No_6900,3257.1345004167556
Order_No_23016,2805.2289484555245
Order_No_24984,2625.5570516779044
Order_No_17643,3343.352552459036
Order_No_16828,3294.5535216843805
Order_No_14492,3048.151296713148
Order_No_4482,2687.00091994186
Order_No_27703,2687.00091994186
Order_No_18577,2651.3408880965617
Order_No_8149,2839.767603875507
Order_No_11517,2712.963402459026
Order_No_16228,2724.0114472862424
Order_No_17723,2651.3408880965617
Order_No_25189,3123.5513805602213
Order_No_15114,2803.7474456739856
Order_No_23195,2331.063331457499
Order_No_14200,2802.178422674823
Order_No_27638,2680.526215014156
Order_No_27248,3048.151296713148
Order_No_19735,2625.5570516779044
Order_No_17895,2724.0114472862424
Order_No_10573,2598.841708875255
Order_No_26321,3336.300648340114
Order_No_5772,3114.822970138853
Order_No_21646,2819.7579478930916
Order_No_24319,2712.963402459026
Order_No_8068,2803.7474456739856
Order_No_27479,3257.1345004167556
Order_No_5587,2289.494382482146
Order_No_7307,3336.748472613622
Order_No_10687,2689.91977200978
Order_No_20493,3021.036430789394
Order_No_23010,2947.8508450934323
Order_No_21865,2812.2319700042935
Order_No_27359,3021.036430789394
Order_No_7128,3372.060904861646
Order_No_23582,2739.948795473868
Order_No_8278,2712.963402459026
Order_No_7048,2598.841708875255
Order_No_28146,2724.0114472862424
Order_No_14055,3134.633674864595
Order_No_14499,2812.2319700042935
Order_No_16235,3134.633674864595
Order_No_362,2778.8336721976184
Order_No_17419,3372.244368952936
Order_No_25704,3021.036430789394
Order_No_25536,3348.7365361143957
Order_No_25436,2651.3408880965617
Order_No_25343,2803.7474456739856
Order_No_19137,3372.060904861646
Order_No_19748,3021.036430789394
Order_No_2211,2739.948795473868
Order_No_11624,3224.273404518347
Order_No_21602,3243.8025917931186
Order_No_19767,2819.7579478930916
Order_No_5583,3243.8025917931186
Order_No_16721,2701.1426990046384
Order_No_17256,2687.00091994186
Order_No_6320,2825.0487522705334
Order_No_24967,2687.00091994186
Order_No_25564,2815.5146728685613
Order_No_23826,3348.7365361143957
Order_No_17173,2687.00091994186
Order_No_20113,3336.748472613622
Order_No_10233,2598.841708875255
Order_No_4331,3243.8025917931186
Order_No_12929,2972.3689867288012
Order_No_20483,3227.680393957483
Order_No_16086,3348.7365361143957
Order_No_2516,3265.5286804327015
Order_No_7572,2651.3408880965617
Order_No_22593,2805.2289484555245
Order_No_17583,3326.351780124313
Order_No_18458,2839.767603875507
Order_No_12193,3287.138520089309
Order_No_5858,3336.748472613622
Order_No_14229,2651.3408880965617
Order_No_1687,2778.8336721976184
Order_No_19652,2733.817185823964
Order_No_27413,3114.822970138853
Order_No_1366,3233.2916646548792
Order_No_5504,3134.633674864595
Order_No_7280,3171.598113836126
Order_No_7430,2651.3408880965617
Order_No_16073,2805.2289484555245
Order_No_26332,2680.526215014156
Order_No_2182,2823.7838368233424
Order_No_13992,3469.766671376111
Order_No_23544,3287.138520089309
Order_No_27000,2836.010216951994
Order_No_4588,3384.8598575403303
Order_No_15584,2838.6321697033354
Order_No_11922,3352.033986205048
Order_No_11466,2812.0575546057726
Order_No_14020,3329.5423951161947
Order_No_25780,2928.265657158134
Order_No_28090,3134.633674864595
Order_No_11308,2805.2289484555245
Order_No_8366,3402.6331822499424
Order_No_17591,2651.3408880965617
Order_No_24473,2803.7474456739856
Order_No_5187,2972.3689867288012
Order_No_1008,3021.036430789394
Order_No_437,2711.1310754389215
Order_No_24171,3265.5286804327015
Order_No_7655,3354.265491206368
Order_No_24603,3354.265491206368
Order_No_2136,2639.875302604617
Order_No_18059,2718.5350385380307
Order_No_17129,3277.82410325564
Order_No_19438,3171.598113836126
Order_No_8125,3344.330415723455
Order_No_9970,2803.7474456739856
Order_No_116,2839.767603875507
Order_No_23385,2724.0114472862424
Order_No_9297,3169.410205922228
Order_No_1330,3311.0477927539246
Order_No_22396,2639.875302604617
Order_No_8424,3134.633674864595
Order_No_19010,2819.7579478930916
Order_No_16436,3245.7409227290655
Order_No_2343,2928.265657158134
Order_No_1017,3252.7931300520477
Order_No_9306,3134.633674864595
Order_No_7132,2680.526215014156
Order_No_25266,3257.1345004167556
Order_No_19769,2849.8437712662508
Order_No_2925,2687.00091994186
Order_No_1223,3399.591165669167
Order_No_21177,2995.9016627396595
Order_No_26712,3021.036430789394
Order_No_25988,3354.265491206368
Order_No_978,2829.770272772087
Order_No_22839,2651.3408880965617
Order_No_12204,2803.7474456739856
Order_No_4097,2724.0114472862424
Order_No_17847,2812.0575546057726
Order_No_23541,2687.00091994186
Order_No_22980,3352.033986205048
Order_No_25009,3311.0477927539246
Order_No_25287,2739.948795473868
Order_No_22076,3252.7931300520477
Order_No_18416,3402.6331822499424
Order_No_24590,2972.3689867288012
Order_No_14298,3354.265491206368
Order_No_24393,2987.1302084894905
Order_No_20160,2724.0114472862424
Order_No_21442,3348.7365361143957
Order_No_2826,2712.963402459026
Order_No_473,2849.8437712662508
Order_No_12055,2598.841708875255
Order_No_9075,3257.1345004167556
Order_No_7468,2947.8508450934323
Order_No_13544,2711.1310754389215
Order_No_25413,2724.0114472862424
Order_No_18826,2734.1658203472316
Order_No_12108,3372.060904861646
Order_No_7805,2712.963402459026
Order_No_10400,3221.9959440183075
Order_No_19247,2802.178422674823
Order_No_12307,2815.0950155886776
Order_No_2634,3245.7409227290655
Order_No_13821,2808.6981994698854
Order_No_27128,2689.91977200978
Order_No_24257,3469.766671376111
Order_No_12877,3356.7651812088297
Order_No_9680,2701.1426990046384
Order_No_11507,3312.962618266434
Order_No_9386,2844.793772173624
Order_No_17349,3348.7365361143957
Order_No_16168,3397.2523495020823
Order_No_8340,3081.780082810562
Order_No_14162,3399.591165669167
Order_No_1226,2598.841708875255
Order_No_1550,2712.963402459026
Order_No_13898,2796.228348800184
Order_No_25170,3348.7365361143957
Order_No_22445,3343.352552459036
Order_No_23290,2805.2289484555245
Order_No_23474,2724.0114472862424
Order_No_23303,2839.767603875507
Order_No_8928,3348.7365361143957
Order_No_11744,3348.7365361143957
Order_No_9113,3134.633674864595
Order_No_22313,2838.6321697033354
Order_No_6441,2995.9016627396595
Order_No_23224,2849.8437712662508
Order_No_5095,3123.5513805602213
Order_No_333,3287.138520089309
Order_No_11389,3265.5286804327015
Order_No_26200,3372.060904861646
Order_No_1253,3399.3511665323813
Order_No_10461,3354.265491206368
Order_No_6696,2838.6321697033354
Order_No_24109,3123.5513805602213
Order_No_8855,3346.8859965113566
Order_No_24334,2991.6998008966625
Order_No_14227,3233.2916646548792
Order_No_11052,3326.6790761342654
Order_No_23436,2724.0114472862424
Order_No_9558,2839.767603875507
Order_No_8888,3346.8859965113566
Order_No_24571,2733.817185823964
Order_No_8489,3277.82410325564
Order_No_27416,2651.3408880965617
Order_No_15640,2651.3408880965617
Order_No_22294,2819.7579478930916
Order_No_26906,2680.526215014156
Order_No_26464,3114.822970138853
Order_No_8771,3265.5286804327015
Order_No_23071,2803.7474456739856
Order_No_12341,2680.526215014156
Order_No_1277,3399.591165669167
Order_No_9420,3048.151296713148
Order_No_20780,2701.1426990046384
Order_No_954,2947.8508450934323
Order_No_25282,2651.3408880965617
Order_No_12428,2289.494382482146
Order_No_18851,2712.963402459026
Order_No_1346,2724.0114472862424
Order_No_7387,3372.244368952936
Order_No_8028,3326.6790761342654
Order_No_16246,3336.748472613622
Order_No_15089,3326.351780124313
Order_No_5200,2680.526215014156
Order_No_7226,2701.1426990046384
Order_No_4114,2639.875302604617
Order_No_23492,3354.265491206368
Order_No_16560,2711.1310754389215
Order_No_15176,2724.0114472862424
Order_No_10853,3134.633674864595
Order_No_21195,2712.963402459026
Order_No_14413,2901.2276712994712
Order_No_17770,2712.963402459026
Order_No_11852,3227.1974781086865
Order_No_4300,2724.0114472862424
Order_No_4591,3372.060904861646
Order_No_21839,2680.526215014156
Order_No_8640,2991.6998008966625
Order_No_5595,3334.961345373902
Order_No_16504,2987.1302084894905
Order_No_27576,3123.5513805602213
Order_No_10015,3169.410205922228
Order_No_4844,2724.0114472862424
Order_No_10907,3265.5286804327015
Order_No_20306,2734.1658203472316
Order_No_23319,2711.1310754389215
Order_No_27995,2802.178422674823
Order_No_18302,3372.244368952936
Order_No_17796,3233.2916646548792
Order_No_5777,3275.0656050661673
Order_No_18340,3354.265491206368
Order_No_13612,3372.060904861646
Order_No_21149,3227.680393957483
Order_No_20283,2965.358408227153
Order_No_16760,3346.8859965113566
Order_No_2803,3352.033986205048
Order_No_23927,2819.7579478930916
Order_No_7180,2733.817185823964
Order_No_19890,2829.770272772087
Order_No_13014,3336.300648340114
Order_No_11237,2819.7579478930916
Order_No_11694,3334.5078792783634
Order_No_8005,3265.5286804327015
Order_No_17369,3296.522040302203
Order_No_22990,3114.822970138853
Order_No_24729,3287.138520089309
Order_No_22468,3277.82410325564
Order_No_16430,3354.265491206368
Order_No_5392,3021.036430789394
Order_No_560,3265.5286804327015
Order_No_18977,3134.633674864595
Order_No_4372,3312.962618266434
Order_No_19129,2651.3408880965617
Order_No_12168,2901.2276712994712
Order_No_22032,2734.1658203472316
Order_No_13310,3374.0853950917867
Order_No_9157,3342.5081191825657
Order_No_13009,2839.767603875507
Order_No_11103,3287.138520089309
Order_No_454,2829.770272772087
Order_No_19265,3123.5513805602213
Order_No_13750,2687.00091994186
Order_No_4640,3122.8313863372364
Order_No_8334,3311.0477927539246
Order_No_12067,2289.494382482146
Order_No_1412,3336.748472613622
Order_No_16271,3399.591165669167
Order_No_24498,2947.8508450934323
Order_No_13268,2724.0114472862424
Order_No_11723,2651.3408880965617
Order_No_1286,2947.8508450934323
Order_No_8580,2947.8508450934323
Order_No_4157,2625.5570516779044
Order_No_4677,2598.841708875255
Order_No_1586,2625.5570516779044
Order_No_24292,3021.036430789394
Order_No_8752,3343.352552459036
Order_No_14717,3374.0853950917867
Order_No_16216,2321.5572361183476
Order_No_10527,2939.474471717561
Order_No_1643,3336.300648340114
Order_No_3932,3026.915708845134
Order_No_21656,3279.1210730045154
Order_No_19741,3329.5423951161947
Order_No_8020,3381.631117315839
Order_No_27615,2815.5146728685613
Order_No_21020,2849.8437712662508
Order_No_20694,3348.7365361143957
Order_No_20292,3348.7365361143957
Order_No_16755,3277.82410325564
Order_No_4915,2808.6981994698854
Order_No_11084,2868.4052333534164
Order_No_272,2947.8508450934323
Order_No_2273,2778.8336721976184
Order_No_12549,3081.780082810562
Order_No_14404,2796.228348800184
Order_No_21295,3243.8025917931186
